GLOBALID,OBJECTID,TrafficStudyID,Request Number,Traffic Study Type,Associated File,Associated File Link,Main Street Name,Street Name 2,Street Name 3,Street Name 4,Street Name 5,Civic Address,Start Date,Finish Date,Year,Equipment Type,Start Day of Week,Finish Day of Week,AM Peak,PM Peak,Off Peak,Duration,85th Percentile Speed,Warrant Points,AAWT,Add Date,Modified Date,x,y
b1452d7f-bd00-4967-93e7-d8fac7899c1b,1745,TRFSDY6589,14PED115,PED,14PED115.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/14PED115.pdf,ELIZABETH DR,LAWNWOOD AVE,,,,,10/18/2014 12:00:00 AM,,2014,,,,Y,Y,N,,,,,5/7/2019 12:14:12 PM,7/16/2025 12:46:54 PM,-7082662.7896,5564490.344
91c4b15a-df37-4cac-aed4-64aec6fde16d,1746,TRFSDY10132,23SPD033,SPD,23SPD033.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/23SPD033.xlsx,EVERETTE ST,WOODSIDE AVE,PROVOST ST,,,17,4/11/2023 12:00:00 AM,4/19/2023 12:00:00 AM,2023,RADAR,TUES,WED,,,,7 DAYS,55,,2100,6/1/2023 9:26:45 AM,7/11/2025 12:38:08 PM,-7073185.7338,5565916.1655
16ed1f88-73c4-4692-bedd-c59361fb9e63,1747,TRFSDY8769,21VOL671,VOL,21VOL671.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/21VOL671.pdf,MAIN AVE,WILLETT,HILLCREST,,,196,10/3/2021 12:00:00 AM,10/9/2021 12:00:00 AM,2021,RADAR,SUN,SAT,,,,,63,0,10405,4/27/2022 5:58:36 PM,7/15/2025 11:33:24 AM,-7084940.3607,5567343.0048
b848913e-685e-4d1b-bcce-4f519b4f784d,1748,TRFSDY4482,14TM001,TMC,14TM001.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/14TM001.pdf,ACADIA ST,PLEASANT ST,,,,,4/30/2014 12:00:00 AM,,2014,,,,Y,Y,Y,,,,,5/7/2019 12:13:35 PM,7/11/2025 12:38:08 PM,-7074301.2659,5567389.5298
16aabb89-00c4-4a4f-b887-3105ca68f8bb,1749,TRFSDY16518,24RQ412,SPD,24SPD412.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/24SPD412.xlsx,OSPREY WAY,SCHOONER DR,KELTIC DR,,,35,7/5/2024 12:00:00 AM,7/16/2024 12:00:00 AM,2024,RADAR,,,,,,7 DAYS,62,,495,9/18/2024 11:54:12 AM,7/11/2025 12:38:08 PM,-7060534.7699,5573739.1193
f92fb223-c4ea-47e5-9d88-1980e3774e74,1750,TRFSDY16868,24RQ520,SPD,24SPD520.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/24SPD520.xlsx,WEYBURN RD,MAIN ST,SPIKENARD ST,,,16,11/21/2024 12:00:00 AM,11/29/2024 12:00:00 AM,2024,RADAR,,,,,,7 DAYS,,,351,12/12/2024 3:29:59 PM,7/11/2025 12:38:08 PM,-7072331.2816,5571676.3459
cd402b05-6a65-44d1-a046-eff4545f0131,1751,TRFSDY6828,15PED168,PED,15PED168.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/15PED168.pdf,EAGLEWOOD DR,PEREGRINE CRES,,,,,5/26/2015 12:00:00 AM,,2015,,,,Y,Y,Y,,,,,5/7/2019 12:14:12 PM,7/17/2025 11:22:23 AM,-7085190.3125,5578306.643
035c11ed-9938-46ab-adc8-ebe16eda51f5,1752,TRFSDY15951,23RQ1044,VOL,23VOL1044.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/23VOL1044.xlsx,WILLOWDALE DR,ASTRAL DR,BROOKFIELD AVE,,,41,10/24/2023 12:00:00 AM,11/1/2023 12:00:00 AM,2023,RADAR,,,,,,7 DAYS,45,,323,7/12/2024 11:52:10 AM,7/11/2025 12:38:08 PM,-7067298.379,5567445.5347
7a0c19d6-8860-42bb-a5bb-d648078c5c22,1753,TRFSDY6592,16PED480,PED,16PED480.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/16PED480.pdf,PRIMROSE ST,VICTORIA RD,,,,,10/18/2016 12:00:00 AM,,2016,,,,Y,Y,Y,,,,,5/7/2019 12:14:12 PM,7/17/2025 11:45:58 AM,-7078488.253,5571449.4888
877048d9-3e79-4c0e-abe6-ecb4ccf1bf30,1754,TRFSDY19423,25RQ177,CLS,25CLS177.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/25CLS177.pdf,HIGHWAY 7,HIGHWAY 107,MINEVILLE RD,,,2217,4/23/2025 12:00:00 AM,4/24/2025 12:00:00 AM,,MIOVISION,MON,,,,,24 HRS,,,1938,6/20/2025 12:20:03 PM,7/11/2025 12:38:08 PM,-7060502.6677,5577873.1153
24196516-fca7-4887-96f8-93054f8e88d1,1755,TRFSDY7300,19SPD207,SPD,19SPD207.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/19SPD207.pdf,MOUNTAIN AVE,PLYMOUTH RD,FIRST ST,,,,6/19/2019 3:00:00 AM,6/27/2019 3:00:00 AM,2019,ATR,WED,THURS,,,,7 DAYS,48,,158,3/15/2021 4:45:51 PM,7/11/2025 12:38:08 PM,-7073140.7932,5572435.9211
18981ca9-0252-4d98-8ec6-a8eecfae52d4,1756,TRFSDY6106,16PED314,PED,16PED314.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/16PED314.pdf,BEAVER BANK RD,WINDGATE DR,,,,,8/3/2016 12:00:00 AM,,2016,,,,Y,Y,Y,,,,,5/7/2019 12:13:59 PM,7/16/2025 2:34:04 PM,-7090020.6002,5589413.2161
20ecbd3a-1b15-4354-bca5-de52bd3c262f,1757,TRFSDY3516,14WST001,VOL,14WST001.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/14WST001.pdf,NORTH PARK ST,CORNWALLIS ST,CUNARD ST,,,,1/20/2014 12:00:00 AM,,2014,,,,,,,,,,6064,5/7/2019 12:13:12 PM,7/11/2025 12:38:08 PM,-7078540.6047,5566758.6952
7301fc76-ddf4-4b46-98f1-2d97dc8e8843,1758,TRFSDY15570,24RQ005,SPD,24SPD005.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/24SPD005.xlsx,FLAMINGO DR,KNIGHTSRIDGE DR,BEDFORD HWY,,,70,1/25/2024 12:00:00 AM,2/6/2024 12:00:00 AM,2024,RADAR,,,,,,7 DAYS,54,,5792,6/25/2024 6:48:02 PM,7/15/2025 11:33:24 AM,-7085885.3712,5569750.6485
f59076be-0de5-44ce-9dcf-ad455338e161,1759,TRFSDY8486,21SPD695,SPD,21SPD695.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/21SPD695.pdf,DICKEY DR,ZINCK,MCGEE,,,64,9/25/2021 12:00:00 AM,10/1/2021 12:00:00 AM,2021,RADAR,SAT,FRI,,,,,58,0,486,4/27/2022 5:58:36 PM,7/11/2025 12:38:08 PM,-7086915.6809,5584158.666
5bef02d8-d839-4c94-b86e-3bd0b34ddb56,1760,TRFSDY10924,23VOL053,VOL,23VOL053.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/23VOL053.xlsx,RIVERSIDE DR,MAPLE GROVE AVE,KIPLING DR,,,1438,6/29/2023 12:00:00 AM,7/10/2023 12:00:00 AM,2023,RADAR,THURS,MON,,,,7 DAYS,48,,633,7/27/2023 8:58:25 AM,7/11/2025 12:38:08 PM,-7088927.6725,5587027.4464
f2ce01e6-4768-41e4-aed7-f8296477cabd,1761,TRFSDY18762,25RQ071,SPD,25SPD071.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/25SPD071.xlsx,WAEGWOLTIC AVE,CONNROSE AVE,OXFORD ST,,,6540,2/5/2025 12:00:00 AM,2/13/2025 12:00:00 AM,,RADAR,,,,,,7 DAYS,,,,6/13/2025 6:39:39 PM,7/11/2025 12:38:08 PM,-7079810.0421,5564723.0311
769bb58c-c946-45e3-a252-77bc96a22d70,1762,TRFSDY7270,19SPD190,SPD,19SPD190.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/19SPD190.pdf,BRADORIAN DR,AUBURN AVE,LUNDY DR,,,41,9/24/2019 3:00:00 AM,10/2/2019 3:00:00 AM,2019,ATR,TUES,WED,,,,24HR,52,,547,3/15/2021 4:45:51 PM,7/11/2025 12:38:08 PM,-7067331.179,5573110.1118
941450d6-e561-4605-8f94-20e0c92c054a,1763,TRFSDY16082,23RQ1018,SPD,23SPD1018.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/23SPD1018.xlsx,SHORE RD,OCEANLEA DR,SANDPIPER DR,,,2002,10/27/2023 12:00:00 AM,11/6/2023 12:00:00 AM,2023,RADAR,,,,,,7 DAYS,61,,2323,7/12/2024 11:52:10 AM,7/11/2025 12:38:08 PM,-7065594.4249,5559157.0538
fa73db21-67b5-48af-a775-18453dbb078a,1764,TRFSDY4757,14TM101,TMC,14TM101.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/14TM101.pdf,DUTCH VILLAGE RD,JOSEPH HOWE DR,,,,,8/28/2014 12:00:00 AM,,2014,,,,Y,Y,N,,,,,5/7/2019 12:13:35 PM,7/16/2025 2:12:05 PM,-7083102.2527,5568146.5167
583b1719-5029-4818-adf9-124f60946481,1765,TRFSDY18647,25RQ053,VOL,25VOL053.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/25VOL053.xlsx,DAHLIA ST,VICTORIA RD,CRICHTON AVE,,,30,3/11/2025 12:00:00 AM,3/19/2025 12:00:00 AM,,RADAR,,,,,,7 DAYS,,,,6/13/2025 6:39:39 PM,7/11/2025 12:38:08 PM,-7076267.0311,5569945.449
3312aa44-0383-484a-9a41-333581e7b537,1766,TRFSDY15627,24RQ129,SPD,24SPD129.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/24SPD129.xlsx,LETHBRIDGE AVE,WAVERLEY RD,BREEZE DR,,,30,2/22/2024 12:00:00 AM,3/1/2024 12:00:00 AM,2024,RADAR,,,,,,7 DAYS,47,,356,6/25/2024 6:48:02 PM,7/15/2025 11:33:24 AM,-7073889.5361,5575354.7488
3c80cc0c-cd6f-457c-8f09-2df20640d7c0,1767,TRFSDY5484,16TM329,TMC,16TM329.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/16TM329.pdf,CALDWELL RD,NOVA TERR,,,,,8/18/2016 12:00:00 AM,,2016,,,,Y,Y,N,,,,,5/7/2019 12:13:59 PM,7/11/2025 12:38:08 PM,-7067715.093,5567808.7677
843cdea4-6e9d-48d5-abd4-b376050c3f8b,1768,TRFSDY19393,23RQ928,CLS,23FHWA928.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/23FHWA928.pdf,PLEASANT ST,CRAWFORD ST,IRVING ST,,,511,11/8/2023 12:00:00 AM,11/9/2023 12:00:00 AM,,MIOVISION,,,,,,24 HRS,,,24262,6/20/2025 12:20:03 PM,7/11/2025 12:38:08 PM,-7073632.6096,5565967.8721
14d0ffbb-8811-436a-a9d0-c6c373306357,1769,TRFSDY3672,15WST173,VOL,15WST173.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/15WST173.pdf,GEORGE DAUPHINEE AVE,ALMON ST,PETER LOWE AVE,,,2850,6/23/2015 12:00:00 AM,,2015,RT,,,,,,,,,1446,5/7/2019 12:13:12 PM,7/11/2025 12:38:08 PM,-7081222.9179,5566393.97
383864c8-3e93-4b13-91d4-7e635021707a,1770,TRFSDY21336,25RQ468,SPD,25SPD468.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/25SPD468.xlsx,PEDDARS WAY,OATHILL CRES,MANOR DR,,,35,9/18/2025 12:00:00 AM,9/26/2025 12:00:00 AM,2025,RADAR,,,,,,7 DAYS,43,0,1628,10/30/2025 11:36:54 AM,10/30/2025 11:36:54 AM,-7073676.4796,5569849.3185
c4e5cbf0-e7cf-4ca5-8bc9-c12642db8869,1771,TRFSDY20785,17RQ040,SPD,17SPD040a.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/17SPD040a.pdf,ALBANY TERR,CHAMEAU CRES,END,,,24,5/3/2017 12:00:00 AM,5/30/2017 12:00:00 AM,2017,ECO,,,,,,,42,,223,10/2/2025 3:30:10 PM,10/2/2025 3:30:10 PM,-7067591.3796,5571176.8869
642f56a6-0002-4c1c-bed5-74bcf56dc0d1,1772,TRFSDY15067,23RQ170,SPD,23SPD170.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/23SPD170.xlsx,RIDGE AVE,OLD SACKVILLE RD,MADELINE AVE,,,19,,12/8/2023 12:00:00 AM,2023,RADAR,,,,,,7 DAYS,40,,156,5/24/2024 2:02:44 PM,7/11/2025 12:38:08 PM,-7089225.0928,5584384.5884
6455627d-46e3-4db3-9d7e-717bed7f6215,1773,TRFSDY20591,SDS027,SDS,SDS027.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/SDS027.pdf,SASKATOON DR,HAMSHAW DR,END,,,,6/26/2023 12:00:00 AM,7/16/2023 12:00:00 AM,2023,SDS,,,,,,,,,,9/8/2025 11:47:16 AM,9/23/2025 3:08:06 PM,-7089746.1864,5572697.7794
32615493-57c9-4c6e-a2e8-146c8ba90209,1774,TRFSDY9849,22VOL148,VOL,22VOL148.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/22VOL148.xlsx,ST ANDREWS DR,GREENOCK DR,HIGH RD,,,152-190,7/21/2022 12:00:00 AM,7/29/2022 12:00:00 AM,2022,RADAR,THURS,FRI,,,,7 DAYS,64,0,1382,4/5/2023 1:45:46 PM,7/11/2025 12:38:08 PM,-7083248.8799,5594293.349
31787e10-1bed-480d-a730-4a7664b07831,1775,TRFSDY19276,23RQ863,TMC,23TM863.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/23TM863.pdf,PORTLAND ST,PORTLAND ESTATES BLVD,SPRING AVE,,,,11/22/2023 12:00:00 AM,11/22/2023 12:00:00 AM,,MIOVISION,WED,,,,,6AM-6PM,,,,6/20/2025 12:20:03 PM,7/17/2025 12:55:25 PM,-7070820.0212,5569995.5211
151bb876-bbd5-4b76-bfe3-23da60ffdca3,1776,10565,19VOL125,VOL,19VOL125.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/19VOL125.pdf,BAYSWATER RD,DOVER CRT,LISCOMB CRT,,,19,6/12/2019 3:00:00 AM,6/20/2019 3:00:00 AM,2019,ATR,WED,THURS,,,,,,,330,8/27/2020 3:39:43 AM,7/11/2025 12:38:08 PM,-7070127.9445,5570325.659
fd099480-3240-42a8-a72f-cff3ece56b74,1777,TRFSDY20218,24RQ600,TMC,24TM600.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/24TM600.pdf,CHEBUCTO RD,CONNAUGHT AVE,,,,,10/16/2024 12:00:00 AM,10/17/2024 12:00:00 AM,2024,MIOVISION,WED,,,,,24 HOURS,,,,7/23/2025 12:25:53 PM,8/26/2025 3:29:50 PM,-7080779.9592,5566167.6001
26ee39d3-7ada-44f1-8088-74d4de969a79,1778,TRFSDY7851,15PED113,PED,15PED113.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/15PED113.pdf,BAKER DR,FRESHWATER TRL,,,,60,5/19/2015 12:00:00 AM,,,,,,Y,Y,Y,,,,,4/19/2022 5:27:18 PM,7/11/2025 12:38:08 PM,-7072116.2766,5569023.6048
672a175b-5fb3-48db-9130-0d0aaa9cadb1,1779,TRFSDY4427,16LTI264,LTI,16LTI264.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/16LTI264.pdf,PORTLAND ST,CHESTNUT LANE,MANOR DR,,,,9/13/2016 12:00:00 AM,,2016,,,,Y,Y,N,,,,,5/7/2019 12:13:12 PM,7/15/2025 5:24:10 PM,-7073597.0778,5569579.0489
8e103bdf-0c58-483e-b6f8-4b615522f338,1780,TRFSDY9754,22TM442,TMC,22TM442.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/22TM442.pdf,CHAIN LAKE DR,,,A & W,WALMART,212,8/25/2022 12:00:00 AM,8/25/2022 12:00:00 AM,2022,MIOVISION,THURS,THURS,Y,N,Y,,,0,0,4/5/2023 1:45:46 PM,7/16/2025 2:09:06 PM,-7088515.5562,5567082.6595
7dc198f8-fce4-4e9f-8129-b205112ce554,1781,TRFSDY9179,22SPD546,SPD,22SPD546.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/22SPD546.pdf,BONSAI DR,POCKWOCK RD ,YEW ST,,,81,2/28/2022 12:00:00 AM,3/7/2022 12:00:00 AM,2022,RADAR,,,,,,7 DAYS,52,,185,5/18/2022 6:31:30 PM,7/11/2025 12:38:08 PM,-7102531.7377,5580611.3162
491e7944-14a7-4f01-99b4-59b465ca4d28,1782,TRFSDY4445,15LTI288,LTI,15LTI288.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/15LTI288.pdf,FOREST HILLS PKY,MERRIMAC DR,,,,,9/16/2015 12:00:00 AM,,2015,,,,Y,N,N,,,,,5/7/2019 12:13:12 PM,7/17/2025 11:51:40 AM,-7067882.6276,5570780.2756
5969406c-f77c-4d1a-9dcb-65619c0fb84f,1783,TRFSDY21406,18RQ436,SPD,18SPD436.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/18SPD436.xlsx,OAKLAND RD,ROBIE ST,WATERLOO ST,,,,11/26/2018 12:00:00 AM,12/4/2018 12:00:00 AM,2018,RADAR,,,,,,,47,,992,10/30/2025 11:36:54 AM,10/30/2025 11:36:54 AM,-7078295.0647,5564147.0965
cbf4d9a2-d91b-420c-a7e3-615e862022e8,1784,TRFSDY20148,24RQ702,SPD,24SPD702.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/24SPD702.xlsx,BAYERS RD,ROMANS AVE,UNDER REVIEW 262 UN,,,,10/15/2024 12:00:00 AM,10/23/2024 12:00:00 AM,2024,RADAR,,,,,,7 DAYS,,,8552,7/23/2025 12:25:53 PM,7/23/2025 12:36:28 PM,-7082038.5733,5566910.4273
a4589634-b491-456a-9aa5-d337c5fa3990,1785,TRFSDY14757,24RQ869,VOL,24VOL869.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/24VOL869.xlsx,SAVOY AVE,BRYANSTON RD,END,,,79,1/3/2024 4:00:00 AM,1/12/2024 12:00:00 AM,2024,RADAR,,,,,,7 DAYS,57,,562,5/24/2024 2:02:44 PM,7/14/2025 11:26:39 AM,-7092964.5878,5584579.0666
913648f3-68ba-4c87-a620-768c23595d4d,1786,TRFSDY6922,17PED076,PED,17PED076.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/17PED076.pdf,JAMIESON ST,WINDMILL RD,,,,,6/29/2017 12:00:00 AM,,2017,,,,Y,Y,Y,,,,,5/7/2019 12:14:12 PM,7/11/2025 12:38:08 PM,-7078187.0214,5569861.0707
0d5392ee-3e14-41be-8bd4-2782caa3c8bb,1787,TRFSDY8056,20SPD477,SPD,20SPD477.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/20SPD477.pdf,Bayview Rd,Bedford ,Lacewood,,,95,11/15/2020 12:00:00 AM,11/21/2020 12:00:00 AM,2020,RADAR,SUN,SAT,,,,7 DAYS,55,,9579,4/19/2022 5:59:29 PM,7/15/2025 11:33:24 AM,-7084914.109,5569074.7655
32808bd1-1fc5-487d-a6dc-7968057ec3ad,1788,TRFSDY20075,24RQ702,VOL,24VOL702.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/24VOL702.xlsx,BAYERS RD,ROMANS AVE,UNDER REVIEW 262 UN,,,,10/15/2024 12:00:00 AM,10/23/2024 12:00:00 AM,2024,RADAR,,,,,,7 DAYS,,,8552,7/23/2025 12:25:53 PM,7/23/2025 12:36:28 PM,-7082038.5733,5566910.4273
f47f6f24-02a3-47f1-9988-b5344b2dab3f,1789,TRFSDY3722,16RQ050,VOL,16VOL050.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/16VOL050.pdf,WYSE RD,NANTUCKET AVE,THISTLE ST,,,110,7/14/2016 12:00:00 AM,,2016,,,,,,,,,,,5/7/2019 12:13:12 PM,7/15/2025 11:33:24 AM,-7077197.4244,5569554.5442
cf52d944-efdd-4d6d-a752-c662f51d4d9b,1790,TRFSDY14804,23RQ174,VOL,23VOL174.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/23VOL174.xlsx,WESTRIDGE DR,SANDSTONE DR,GAZEBO LN,,,229,,10/3/2023 12:00:00 AM,2023,RADAR,,,,,,7 DAYS,60,,225,5/24/2024 2:02:44 PM,7/11/2025 12:38:08 PM,-7091948.7199,5553918.1828
21d70539-830b-441c-af1b-e956651b6f32,1791,TRFSDY18729,25RQ242,VOL,25VOL242.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/25VOL242.xlsx,SPINNAKER DR,PURCELLS COVE RD,ANCHOR DR,,,85,5/6/2025 12:00:00 AM,5/14/2025 12:00:00 AM,,RADAR,,,,,,7 DAYS,,,,6/13/2025 6:39:39 PM,7/11/2025 12:38:08 PM,-7081952.6744,5564628.8151
15f9c4d6-59b6-4113-8a7b-79a3b764f235,1792,TRFSDY10245,23VOL780,VOL,23VOL780.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/23VOL780.pdf,BAYERS RD,BARNSTEAD LANE,,PETRO-CANADA,OUTBOUND,,2/16/2023 12:00:00 AM,2/16/2023 12:00:00 AM,2023,MIOVISION,THURS,THURS,,,,24HR,,,22035,7/27/2023 8:39:54 AM,7/11/2025 12:38:08 PM,-7082667.4846,5567151.2291
0ff0da86-9b77-4edd-b586-5a158961160d,1793,TRFSDY3997,17ATR207,VOL,17VOL207.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/17VOL207.pdf,BEAVER BANK RD,PINEHURST WAY,TUCKER LAKE RD,,,,7/13/2017 12:00:00 AM,,2017,,,,,,,,,,6117,5/7/2019 12:13:12 PM,7/11/2025 12:38:08 PM,-7088744.1107,5595928.8337
51cf1db9-375b-4ddd-830b-149f1dfb77dc,1794,TRFSDY8760,21VOL662,VOL,21VOL662.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/21VOL662.pdf,AIKENS AVE,ROMANS,ARCHIBALD,,,3136,10/12/2021 12:00:00 AM,10/18/2021 12:00:00 AM,2021,RADAR,TUES,MON,,,,,36,0,64,4/27/2022 5:58:36 PM,7/15/2025 11:33:24 AM,-7082426.959,5566574.0688
48c0257d-f12c-4a1c-b6c0-b2a85c500663,1795,TRFSDY3794,16ATR229,VOL,16ATR229.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/16ATR229.pdf,LA PIERRE CRES,CRANBERRY CRES,STUART HARRIS DR,,,78,6/20/2016 12:00:00 AM,,2016,RT,,,,,,,,,621,5/7/2019 12:13:12 PM,7/11/2025 12:38:08 PM,-7069334.6559,5571573.5394
42c1fe31-e6b7-4457-9fd3-60ca368314b1,1796,TRFSDY5745,17TM325,TMC,17TM325.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/17TM325.pdf,RALSTON AVE,WINDMILL RD,,,,,9/19/2017 12:00:00 AM,,2017,,,,Y,Y,Y,,,,,5/7/2019 12:13:59 PM,7/16/2025 2:29:40 PM,-7080700.2936,5574534.6335
2285e46e-1aba-4817-bb07-c76b557f69ef,1797,TRFSDY4254,18VOL189,VOL,18VOL189.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/18VOL189.pdf,POINT PLEASANT DR,MARGINAL RD,YOUNG AVE,,,5675,3/8/2018 12:00:00 AM,,2018,,,,,,,,,,2871,5/7/2019 12:13:12 PM,7/11/2025 12:38:08 PM,-7076702.2203,5563016.7076
6be71cca-499c-4abd-894b-0c316b9e4372,1798,TRFSDY7954,20VOL502,VOL,20VOL502.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/20VOL502.pdf,Joffre St,Civic 108,,,,108,2/28/2021 12:00:00 AM,3/6/2021 12:00:00 AM,2021,RADAR,SUN,SAT,,,,7 DAYS,82,,950,4/19/2022 5:59:29 PM,7/15/2025 11:33:24 AM,-7074544.0199,5570073.0777
e539b691-0739-4907-abeb-f907852ee89b,1799,TRFSDY9665,22SPD028,SPD,22SPD028.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/22SPD028.xlsx,LIMARDO DR,PINE HILL RD,ERNEST AVE,,,30,6/28/2022 12:00:00 AM,7/6/2022 12:00:00 AM,2022,RADAR,TUES,WED,,,,7 DAYS,47,,183,8/12/2022 7:26:39 PM,7/11/2025 12:38:08 PM,-7077133.6232,5571902.3919
651e23cd-1d8e-4eb6-8e86-8ef2a87ad32d,1800,TRFSDY18861,25RQ134,TMC,25TM134.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/25TM134.pdf,WRIGHT AVE,WILKINSON AVE,,,,,2/27/2025 12:00:00 AM,2/27/2025 12:00:00 AM,,MIOVISION,THURS,,Y,Y,Y,,,,,6/13/2025 6:39:39 PM,7/17/2025 11:48:19 AM,-7076529.3521,5575990.5059
e0f9b5bc-529d-499a-bc1f-25cf43eb8076,1801,TRFSDY15522,24RQ302,VOL,24VOL302.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/24VOL302.xlsx,HARVARD ST,YUKON ST,YALE ST,,,2159,5/2/2024 12:00:00 AM,5/10/2024 12:00:00 AM,2024,RADAR,,,,,,7 DAYS,45,,1164,6/25/2024 6:48:02 PM,7/11/2025 12:38:08 PM,-7079917.5054,5565955.2222
3963cbdc-75f7-458b-9f0e-850c6b6a3ba8,1802,TRFSDY7396,19VOL194,VOL,19VOL194.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/19VOL194.xlsx,VANESSA DR,VICTORIA RD,SLAYTER ST,,,5,6/13/2019 3:00:00 AM,6/21/2019 12:00:00 AM,2019,RADAR,THURS,FRI,,,,7 DAYS,35,,186,3/15/2021 4:45:51 PM,7/15/2025 11:33:24 AM,-7077568.6274,5570811.3013
225f6aa3-90cc-4e22-94d8-881cb95d4306,1803,TRFSDY14772,23RQ123,VOL,23VOL123.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/23VOL123.xlsx,TIMBERLEA VILLAGE PKWY,BRUNELLO BLVD,MARKETWAY LN,,,,,11/30/2023 12:00:00 AM,2023,RADAR,,,,,,7 DAYS,74,,9720,5/24/2024 2:02:44 PM,7/15/2025 11:33:24 AM,-7093172.5753,5565479.4794
322d0386-99ae-4edf-94ac-5de2ac79ee91,1804,TRFSDY15478,24RQ217,VOL,24VOL217.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/24VOL217.xlsx,OTAGO DR,COLE HARBOUR RD,POPLAR DR,,,13,4/25/2024 12:00:00 AM,5/3/2024 12:00:00 AM,2024,RADAR,,,,,,7 DAYS,42,,2244,6/25/2024 6:48:02 PM,7/11/2025 12:38:08 PM,-7068626.0637,5570007.068
be103291-2c0e-4bc7-bdfb-764941448bb3,1805,TRFSDY10937,23VOL536,VOL,23VOL536.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/23VOL536.xlsx,MAJOR ST,FIRST ST,SECOND ST,PORTLAND ESTATES BLVD (W),,18,5/24/2023 12:00:00 AM,6/1/2023 12:00:00 AM,2023,RADAR,WED,THURS,,,,7 DAYS,54,,1972,7/27/2023 8:58:25 AM,7/11/2025 12:38:08 PM,-7073594.0572,5571915.2168
f91d13d6-39ff-4f51-bba4-d14954f9d495,1806,TRFSDY8229,16PED033,PED,16PED033.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/16PED033.pdf,AUBREY TERR,BIRCHILL DR,CALDWELL RD,,,,7/21/2016 12:00:00 AM,,2016,,,,Y,Y,,,,,,4/19/2022 6:27:15 PM,7/11/2025 12:38:08 PM,-7065988.3925,5560831.8793
